country,city,zone,metric,week,week_label,value
BR,Other,Other,Orders,2,l2w,9.0
MX,Tula De Allende,TDA San Marcos,Orders,2,l2w,116.0
BR,Belem,PA - BEL - Belém,Orders,2,l2w,87.0
CL,Los Angeles,Los Ángeles,Orders,2,l2w,52.0
MX,Ciudad Valles,VALL Centro,Orders,2,l2w,110.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,Orders,2,l2w,107.0
EC,Guayaquil,Villa del Rey,Orders,2,l2w,19.0
BR,Rio De Janeiro,Méier Norte,Orders,2,l2w,55.0
CL,La Serena,Las_Compañias,Orders,2,l2w,140.0
PE,Lima,Ventanilla Alta,Orders,2,l2w,94.0
MX,Tlaxcala,TLX San Esteban,Orders,2,l2w,94.0
EC,Guayaquil,Mapasingue,Orders,2,l2w,133.0
CL,Copiapo,Copiapó,Orders,2,l2w,89.0
MX,Zacatecas,ZAC Progresista,Orders,2,l2w,134.0
AR,Salta,ALVARADO_PULLAY,Orders,2,l2w,77.0
CR,San Jose,Heredia,Orders,2,l2w,68.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,Orders,2,l2w,72.0
BR,Belo Horizonte,MG - BHZ - Barreiro,Orders,2,l2w,88.0
CL,Chillan,Chillán,Orders,2,l2w,87.0
EC,Quito,Pifo,Orders,2,l2w,75.0
BR,Sorocaba,SP - SOR - Sorocaba,Orders,2,l2w,87.0
MX,Tuxpam,TUX_Tampamacchoco,Orders,2,l2w,108.0
MX,Zacatecas,ZAC Campesina,Orders,2,l2w,75.0
MX,Moroleon,URO_Moroleón Centro,Orders,2,l2w,61.0
BR,Belo Horizonte,MG - CON - Industrial,Orders,2,l2w,50.0
BR,Brasilia,DF - BSB - Guará,Orders,2,l2w,52.0
BR,Recife,PE - JbG - Guararapes,Orders,2,l2w,58.0
PE,Chiclayo,Obrero Municipal,Orders,2,l2w,85.0
PE,Chimbote,Nuevo Chimbote,Orders,2,l2w,75.0
PE,Piura,La Molina,Orders,2,l2w,95.0
CL,Quillota,Quillota,Orders,2,l2w,72.0
EC,Cuenca,Monay,Orders,2,l2w,195.0
MX,Orizaba,OZA Ciudad Mendoza,Orders,2,l2w,83.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,Orders,2,l2w,68.0
BR,Recife,PE - REC - Estância/Jiquiá,Orders,2,l2w,53.0
EC,Cuenca,El Vecino,Orders,2,l2w,139.0
BR,Niteroi,Barreto,Orders,2,l2w,85.0
BR,Brasilia,DF - BSB - Lago Norte,Orders,2,l2w,48.0
EC,Manta,Centro de Manta,Orders,2,l2w,73.0
PE,Cajamarca,Baños del Inca,Orders,2,l2w,70.0
PE,Lima,Pachacutec,Orders,2,l2w,72.0
BR,Recife,PE - JbG - Prazeres,Orders,2,l2w,76.0
MX,Tlaxcala,TLX Santa Cruz Tetela,Orders,2,l2w,52.0
EC,Quito,Forestal,Orders,2,l2w,74.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,Orders,2,l2w,51.0
AR,San Fernando,Catamarca,Orders,2,l2w,48.0
PE,Chimbote,Bolivar,Orders,2,l2w,67.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,Orders,2,l2w,25.0
EC,Guayaquil,Buijo,Orders,2,l2w,109.0
BR,Natal,RN - NAT - Zona Norte,Orders,2,l2w,57.0
BR,Jundiai,SP - JUN - Jundiaí,Orders,2,l2w,40.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,Orders,2,l2w,61.0
BR,Porto Alegre,RS - POA - Sul,Orders,2,l2w,39.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,Orders,2,l2w,42.0
CL,Santiago De Chile,autopista_central,Orders,2,l2w,58.0
EC,Guayaquil,Duran,Orders,2,l2w,83.0
CR,San Jose,Escazú,Orders,2,l2w,43.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,Orders,2,l2w,55.0
CO,Sogamoso,Sogamoso Norte,Orders,2,l2w,49.0
PE,Chimbote,Bellamar,Orders,2,l2w,50.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,Orders,2,l2w,48.0
PE,Chimbote,Florida,Orders,2,l2w,45.0
EC,Machala,La cuatro mil,Orders,2,l2w,67.0
CO,Bogota,Other,Orders,2,l2w,52.0
PE,Lima,Ate Norte,Orders,2,l2w,57.0
PE,Piura,Castilla,Orders,2,l2w,34.0
EC,Quito,Pusuqui,Orders,2,l2w,82.0
BR,Santos,DOM Canto do Forte PRG,Orders,2,l2w,64.0
BR,Brasilia,DF - BSB - Lago Sul,Orders,2,l2w,26.0
BR,Salvador,BA - SSA - Pituba,Orders,2,l2w,23.0
MX,Tecate,TCE Santa Anita,Orders,2,l2w,64.0
BR,Uberlandia,MG - UBE - Uberlândia,Orders,2,l2w,29.0
EC,Quito,Pisuli,Orders,2,l2w,65.0
MX,Tecate,TCE Los Maestros,Orders,2,l2w,80.0
EC,Ambato,Miraflores,Orders,2,l2w,33.0
MX,Tlaxcala,TLX Altiplano,Orders,2,l2w,69.0
PE,Mancora,Mancora_Pocitas,Orders,2,l2w,24.0
BR,Rio De Janeiro,Oswaldo Cruz,Orders,2,l2w,31.0
MX,Moroleon,URO_Centro,Orders,2,l2w,51.0
PE,Chimbote,Caceres aramayo,Orders,2,l2w,61.0
MX,Ciudad Valles,VALL EMILIANO ZAPATA,Orders,2,l2w,38.0
UY,Montevideo,Carrasco,Orders,2,l2w,56.0
CO,Bello,Popular,Orders,2,l2w,33.0
BR,Belo Horizonte,MG - BH - Contagem,Orders,2,l2w,18.0
AR,Lujan,LUJAN,Orders,2,l2w,24.0
CL,Temuco,U_Catolica,Orders,2,l2w,19.0
CO,San Gil,San Gil,Orders,2,l2w,33.0
BR,Rio De Janeiro,Rio das Pedras,Orders,2,l2w,37.0
BR,Porto Alegre,RS - POA - Navegantes,Orders,2,l2w,41.0
EC,Santo Domingo,Centenario,Orders,2,l2w,39.0
MX,Ciudad Valles,VALL Sur,Orders,2,l2w,27.0
BR,Fortaleza,ce_for_messejana/jangurussu,Orders,2,l2w,26.0
MX,Comitan De Dominguez,CMD Centro,Orders,2,l2w,24.0
CO,Facatativa,Facatativa,Orders,2,l2w,55.0
BR,Porto Alegre,RS - POA - Leste,Orders,2,l2w,17.0
BR,Niteroi,Regiao_oceanica,Orders,2,l2w,28.0
BR,Campinas,SP - CPS - Swiss Park,Orders,2,l2w,35.0
BR,Recife,PE - REC - Jardim São Paulo,Orders,2,l2w,24.0
MX,Tlaxcala,TLX San Diego Metepec,Orders,2,l2w,24.0
PE,Lima,Villa Club,Orders,2,l2w,53.0
EC,Machala,Raito de luz,Orders,2,l2w,15.0
EC,Santo Domingo,Bomboli,Orders,2,l2w,15.0
EC,Quito,Caupicho,Orders,2,l2w,32.0
BR,Porto Alegre,RS - POA - Sarandi,Orders,2,l2w,29.0
EC,Ambato,Centro de Ambato,Orders,2,l2w,43.0
BR,Londrina,PR - LND - Londrina,Orders,2,l2w,33.0
MX,Cadereyta De Jimenez,CAD DOCE DE OCTUBRE,Orders,2,l2w,28.0
MX,Tuxpam,TUX_Santiago_de_La_Peña,Orders,2,l2w,36.0
BR,Campinas,SP - VCP - Jardim Santa Cruz,Orders,2,l2w,4.0
BR,Rio De Janeiro,Campo Grande,Orders,2,l2w,17.0
AR,San Rafael,SAN_RAFAEL,Orders,2,l2w,19.0
MX,Tlaxcala,TLX San Pedro Muñoztla,Orders,2,l2w,18.0
EC,Ambato,Floresta,Orders,2,l2w,16.0
CL,Concepcion,Talcahuano,Orders,2,l2w,18.0
MX,Acuña,ACU Centro,Orders,2,l2w,17.0
CO,Other,Other,Orders,2,l2w,17.0
MX,Atlixco,ATL La Joya,Orders,2,l2w,15.0
BR,Jundiai,Varzea Paulista,Orders,2,l2w,3.0
AR,Buenos Aires,ESCOBAR,Orders,2,l2w,17.0
EC,Quito,San Martin de Porras,Orders,2,l2w,9.0
BR,Niteroi,Piratininga / Itaipu,Orders,2,l2w,19.0
AR,Santafe,SANTA_FE_UNIVERSIDAD,Orders,2,l2w,11.0
AR,Buenos Aires,MASCHWITZ,Orders,2,l2w,7.0
BR,Campinas,SP - CPS - Sousas,Orders,2,l2w,7.0
BR,Florianopolis,SC - FLN - Centro,Orders,2,l2w,11.0
BR,Niteroi,São Gonçalo,Orders,2,l2w,6.0
EC,Quito,Argelia Alta,Orders,2,l2w,18.0
CR,San Jose,Santa Barbara,Orders,2,l2w,8.0
EC,Quito,Mitad del Mundo,Orders,2,l2w,47.0
CL,Rancagua,Machali,Orders,2,l2w,25.0
BR,Campo Grande,Campo Grande Expansión,Orders,2,l2w,12.0
PE,Mancora,Vichayito,Orders,2,l2w,3.0
BR,Curitiba,PR - SJP - São José dos Pinhais,Orders,2,l2w,25.0
BR,Campinas,SP - CPS - Vila Boa Vista,Orders,2,l2w,23.0
BR,Rio De Janeiro,Nova iguaçu,Orders,2,l2w,16.0
MX,Ciudad Guzman,CDG La Hacienda,Orders,2,l2w,10.0
CR,Cartago,Cartago_Oriental,Orders,2,l2w,5.0
BR,Salvador,BA - SSA - Imbui Piatã,Orders,2,l2w,17.0
MX,Ciudad Valles,VALL Valles Norte,Orders,2,l2w,7.0
EC,Machala,Las Palmeras,Orders,2,l2w,13.0
MX,Lazaro Cardenas,LCS Puerto,Orders,2,l2w,17.0
CR,San Jose,Santa Ana,Orders,2,l2w,20.0
BR,Balneario Camboriu,SC - BAL - Balneário,Orders,2,l2w,21.0
MX,Comitan De Dominguez,CMD Las Flores,Orders,2,l2w,3.0
EC,Machala,Jambeli,Orders,2,l2w,8.0
BR,Jundiai,Fazenda Grande,Orders,2,l2w,11.0
CL,Santiago De Chile,Other,Orders,2,l2w,17.0
PE,Lima,Los Halcones,Orders,2,l2w,15.0
BR,Piracicaba,Piracicaba MP,Orders,2,l2w,3.0
MX,Ciudad Guzman,CDG Centro,Orders,2,l2w,15.0
EC,Guayaquil,Valle Alto,Orders,2,l2w,5.0
MX,Acuña,ACU Macroplaza,Orders,2,l2w,8.0
BR,Campinas,SP - VCP - Jardim Santa Lúcia,Orders,2,l2w,7.0
BR,Rio De Janeiro,Bangu,Orders,2,l2w,9.0
BR,Campinas,Cidade Satélite,Orders,2,l2w,1.0
BR,Londrina,Leonor,Orders,2,l2w,26.0
CL,Santiago De Chile,Santiago_poniente,Orders,2,l2w,3.0
BR,Rio De Janeiro,Nilópolis / Mesquita,Orders,2,l2w,1.0
BR,Florianopolis,SC - FLN - São José,Orders,2,l2w,1.0
BR,Florianopolis,SC - FLN - Trindade,Orders,2,l2w,5.0
BR,Salvador,BA - LDF - Lauro de Freitas,Orders,2,l2w,1.0
BR,Florianopolis,SC - FLN - Continente,Orders,2,l2w,3.0
MX,Ocotlan,OCN Centro,Orders,2,l2w,8.0
BR,Florianopolis,SC - FLN - Ilha Sul,Orders,2,l2w,4.0
BR,Aracaju,Other,Orders,2,l2w,4.0
EC,Manta,Jesus de Nazaret,Orders,2,l2w,10.0
PE,Lima,Plaza de Acho Red,Orders,2,l2w,13.0
MX,Rio Verde,RVE Rio Verde Centro,Orders,2,l2w,1.0
BR,Piracicaba,Piracicaba,Orders,2,l2w,2.0
BR,Fortaleza,ce_for_passare/modubim,Orders,2,l2w,6.0
MX,Teziutlan,TEZ_San Diego,Orders,2,l2w,3.0
MX,Ciudad Mante,CiudadManteOps1,Orders,2,l2w,4.0
BR,Santos,Vilao Sao Jorge,Orders,2,l2w,15.0
BR,Guaruja,Guarujá MP,Orders,2,l2w,14.0
BR,Paulinia,DOM JARDIM AMERICA PAU,Orders,2,l2w,2.0
MX,Coatzacoalcos,CTZ Allende,Orders,2,l2w,4.0
CO,Pitalito,Pitalito,Orders,2,l2w,1.0
BR,Hortolândia,DOM PARQUE HORTOLANDIA HOR,Orders,2,l2w,3.0
BR,Florianopolis,SC - FLN - Ilha Norte,Orders,2,l2w,12.0
MX,Tulancingo,TGO Cuautepec,Orders,2,l2w,3.0
CO,Barranquilla,Malambo,Orders,2,l2w,1.0
BR,Campina Grande,Campina Grande FS,Orders,2,l2w,1.0
BR,Florianopolis,SC - FLN - Coqueiros,Orders,2,l2w,6.0
MX,Lagos De Moreno,LDM Centro,Orders,2,l2w,1.0
MX,Tula De Allende,TDA Santa María Ilucan,Orders,2,l2w,5.0
BR,Campinas,SP - VCP - Jardim Itatinga,Orders,2,l2w,2.0
EC,Cuenca,Chaullabamba,Orders,2,l2w,4.0
CO,Pasto,Pasto Pucalpa,Orders,2,l2w,2.0
BR,Indaiatuba,Centro - IND,Orders,2,l2w,2.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,Orders,2,l2w,1.0
BR,Macae,MP Centro/Imbetiba MEA,Orders,2,l2w,1.0
BR,Rio De Janeiro,Caxias,Orders,2,l2w,8.0
BR,Foz Do Iguaçu,PR - FOZ - Centro,Orders,2,l2w,3.0
MX,Teziutlan,TEZ_Centro,Orders,2,l2w,4.0
CO,Santa Marta,ZAZUE ESTE,Orders,2,l2w,1.0
BR,Blumenau,FS Petrópolis/Centro/Jardim Blumenau BNU,Orders,2,l2w,1.0
MX,La Piedad,LPD Centro,Orders,2,l2w,5.0
BR,Aracaju,Japãozinho,Orders,2,l2w,2.0
UY,Montevideo,Barra MVD3,Orders,2,l2w,5.0
BR,Campinas,Jardim Ouro Verde,Orders,2,l2w,4.0
BR,Vitoria,Vitoria FS,Orders,2,l2w,1.0
BR,Maringa,MP Tropical/Vila Vardelina/Jardim Imperial 1 y 2/ Parque Res. Cidade Nova MGF,Orders,2,l2w,3.0
BR,Campinas,Jardim Nova America,Orders,2,l2w,1.0
BR,Indaiatuba,Expansao Vila Costa e Silva - IND,Orders,2,l2w,2.0
BR,Manaus,Manaus FS,Orders,2,l2w,2.0
BR,Campina Grande,Campina Grande MP,Orders,2,l2w,2.0
MX,Lazaro Cardenas,LCS Playa Erendira,Orders,2,l2w,1.0
CR,Cartago,Paraiso MZ,Orders,2,l2w,1.0
BR,Limeira,MP JARDIM SANTO ANDRÉ LIM,Orders,2,l2w,1.0
CR,Cartago,Quircot,Orders,2,l2w,1.0
AR,Other,Other,Orders,2,l2w,2.0
BR,Rio De Janeiro,Belford Roxo,Orders,2,l2w,10.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,Orders,2,l2w,1.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,Orders,2,l2w,3.0
BR,São Carlos,USP - QSC,Orders,2,l2w,1.0
MX,Tlaxcala,TXL San José,Orders,2,l2w,1.0
EC,Other,Other,Orders,2,l2w,2.0
BR,Maringa,FS Jardim Universitário/Zona 7/Jardim Ipiranga MGF,Orders,2,l2w,2.0
BR,Cuiaba,MP Jardim Cuiabá/Goiabeira/Santa Rosa - CGB,Orders,2,l2w,1.0
BR,Bauru,FS Vila Regina - BAU,Orders,2,l2w,2.0
BR,Volta Redonda,MP Tangirinal/ Conforto VRD,Orders,2,l2w,1.0
CO,Apartado,Apartado,Orders,2,l2w,1.0
BR,Vinhedo,SP - VCP - Valinhos,Orders,2,l2w,1.0
BR,Mogi Das Cruzes,Expansao Yotsu - MOG,Orders,2,l2w,1.0
MX,Cuauhtemoc,CMO Los Pinos,Orders,2,l2w,1.0
CO,Pereira,San Felipe,Orders,2,l2w,1.0
BR,Foz Do Iguaçu,PR - Foz - Bairro Três Fonteiras,Orders,2,l2w,1.0
MX,Lagos De Moreno,LDM Torrecillas,Orders,2,l2w,1.0
BR,Aracaju,Barra dos Coqueiros,Orders,2,l2w,1.0
CO,El Retiro,Retiro,Orders,2,l2w,3.0
BR,Americana,DOM JARDIM MOLLON STA,Orders,2,l2w,3.0
BR,Limeira,MP VILA ANITA LIM,Orders,2,l2w,1.0
BR,Joinville,MP América/Saguaçu JOI,Orders,2,l2w,1.0
CR,Alajuela,ALJ Alajuela Centro,Orders,2,l2w,1.0
BR,Foz Do Iguaçu,PR-  FOZ - Jardim Eldorado,Orders,2,l2w,3.0
BR,Mogi Das Cruzes,Vila Natal - MOG,Orders,2,l2w,3.0
BR,Joinville,Joinville - NOVA BRASILIA,Orders,2,l2w,1.0
BR,Joinville,Joinville - FATIMA,Orders,2,l2w,2.0
MX,Rio Verde,RVE Rio Verde El Manantial,Orders,2,l2w,2.0
CO,Cali,TERRON COLORADO,Orders,2,l2w,1.0
BR,Cascavel,PH Cascavel CAC,Orders,2,l2w,1.0
PE,Pucallpa,Calleria,Orders,2,l2w,1.0
CO,Ipiales,Ipiales,Orders,2,l2w,2.0
CR,Alajuela,ALJ_San_Jose,Orders,2,l2w,1.0
CO,La Ceja,La Ceja,Orders,2,l2w,3.0
BR,Novo Hamburgo,Novo Hamburgo MP,Orders,2,l2w,1.0
BR,Macae,MP Riviera Fluminense/Praia Campista MEA,Orders,2,l2w,1.0
CO,Armenia,El Eden,Orders,2,l2w,23.0
BR,Aracaju,Marcelo Deda,Orders,2,l2w,2.0
BR,São Carlos,Parque Primavera - QSC,Orders,2,l2w,1.0
BR,Betim,Betim MP,Orders,2,l2w,1.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Itamarati,Orders,2,l2w,1.0
CO,Bogota,Chapinero,Orders,1,l1w,279048.0
CO,Bogota,Usaquén,Orders,1,l1w,238649.0
PE,Lima,Miraflores,Orders,1,l1w,123431.0
CO,Medellin,Poblado_guayabal,Orders,1,l1w,121428.0
PE,Lima,San isidro,Orders,1,l1w,112622.0
CO,Medellin,Laureles_belén,Orders,1,l1w,105879.0
CO,Bogota,Colina,Orders,1,l1w,99589.0
AR,Buenos Aires,Microcentro,Orders,1,l1w,95960.0
MX,Ciudad De Mexico,Del Valle-Narvarte,Orders,1,l1w,88587.0
MX,Ciudad De Mexico,Roma-Polanco,Orders,1,l1w,83850.0
AR,Buenos Aires,CABALLITO,Orders,1,l1w,74859.0
AR,Buenos Aires,Palermo,Orders,1,l1w,75072.0
CO,Barranquilla,Riomar,Orders,1,l1w,69346.0
PE,Lima,San Borja,Orders,1,l1w,66319.0
MX,Guadalajara,La estancia,Orders,1,l1w,59945.0
AR,Buenos Aires,Belgrano,Orders,1,l1w,56663.0
CO,Cali,Cali Centro oeste,Orders,1,l1w,52981.0
MX,Ciudad De Mexico,Coyoacan-Pedregal,Orders,1,l1w,54202.0
CO,Medellin,Envigado,Orders,1,l1w,50336.0
CO,Bogota,Engativa,Orders,1,l1w,44881.0
MX,Guadalajara,Zapopan,Orders,1,l1w,45171.0
BR,Grande São Paulo,Jardins/Pinheiros,Orders,1,l1w,40481.0
BR,Grande São Paulo,SP - SP - Itaim Bibi,Orders,1,l1w,39811.0
CO,Bogota,Salitre,Orders,1,l1w,42619.0
CO,Barranquilla,Miramar y Alamedas,Orders,1,l1w,39725.0
PE,Lima,Monterrico,Orders,1,l1w,41919.0
AR,Buenos Aires,Urquiza - Saavedra,Orders,1,l1w,37572.0
CO,Bogota,Suba,Orders,1,l1w,35263.0
MX,Ciudad De Mexico,CDMX_coapa_iztapalapa,Orders,1,l1w,38361.0
CO,Cali,Ingenio Limonar,Orders,1,l1w,37763.0
PE,Lima,San Miguel,Orders,1,l1w,36107.0
CO,Medellin,Caribe_centro,Orders,1,l1w,33873.0
BR,Grande São Paulo,Barra_funda/Lapa,Orders,1,l1w,29615.0
CO,Medellin,Sabaneta,Orders,1,l1w,31873.0
CO,Bogota,Fontibon,Orders,1,l1w,31457.0
MX,Monterrey,San Pedro,Orders,1,l1w,31612.0
CL,Santiago De Chile,las_condes_vitacura,Orders,1,l1w,26942.0
CO,Barranquilla,Centro y nor occidente,Orders,1,l1w,29244.0
MX,Monterrey,Mitras Centro,Orders,1,l1w,30341.0
AR,Buenos Aires,DEVOTO,Orders,1,l1w,27496.0
CL,Santiago De Chile,Ñuñoa Providencia,Orders,1,l1w,25644.0
MX,Ciudad De Mexico,Satélite-Naucalpan,Orders,1,l1w,29234.0
CO,Bucaramanga,Centro y Cabecera,Orders,1,l1w,26678.0
CO,Bogota,Kennedy,Orders,1,l1w,24418.0
CO,Cali,Cali Norte,Orders,1,l1w,26698.0
CO,Bogota,Candelaria,Orders,1,l1w,24982.0
CO,Cali,Pance y ciudad jardin,Orders,1,l1w,25265.0
CO,Medellin,Itagui_y_la_estrella,Orders,1,l1w,24743.0
MX,Guadalajara,Valle Real,Orders,1,l1w,23455.0
MX,Monterrey,Contry,Orders,1,l1w,23757.0
AR,Buenos Aires,Chacabuco - La Boca,Orders,1,l1w,19751.0
PE,Lima,La Molina,Orders,1,l1w,19629.0
PE,Lima,Cono norte,Orders,1,l1w,19406.0
AR,Buenos Aires,Flores,Orders,1,l1w,20527.0
PE,Lima,Centro Lima,Orders,1,l1w,19647.0
MX,Puebla,Angelopolis,Orders,1,l1w,20724.0
CO,Bucaramanga,Floridablanca,Orders,1,l1w,17953.0
AR,Buenos Aires,Vicente Lopez - Olivos,Orders,1,l1w,17415.0
CO,Barranquilla,Prado,Orders,1,l1w,19200.0
MX,Ciudad De Mexico,Tlalnepantla,Orders,1,l1w,18840.0
MX,Ciudad De Mexico,CDMX_GAM,Orders,1,l1w,20347.0
MX,Merida,MID_MX NORTE,Orders,1,l1w,17919.0
CO,Cali,Lido Plametto,Orders,1,l1w,18382.0
MX,Ciudad De Mexico,Santafe,Orders,1,l1w,19428.0
MX,Puebla,Centro_calvario,Orders,1,l1w,19399.0
CO,Cartagena,Bocagrande,Orders,1,l1w,15436.0
CO,Bello,Bello,Orders,1,l1w,15955.0
BR,Grande São Paulo,SP - SP - Morumbi/Vila Andrade,Orders,1,l1w,15237.0
MX,Guadalajara,Oblatos,Orders,1,l1w,16169.0
AR,Cordoba,Cordoba Centro,Orders,1,l1w,17758.0
MX,Ciudad De Mexico,CDMX_Agricola_Benito_Juarez,Orders,1,l1w,16947.0
CO,Bogota,Antonio Nariño,Orders,1,l1w,14429.0
MX,Monterrey,Cumbres Poniente,Orders,1,l1w,16163.0
CO,Cartagena,La Castellana,Orders,1,l1w,14999.0
MX,Monterrey,San Nicolás,Orders,1,l1w,15973.0
CL,Santiago De Chile,Santiago_centro,Orders,1,l1w,13566.0
MX,Ciudad De Mexico,Centro-Histórico,Orders,1,l1w,16692.0
MX,Queretaro,QRO_CENTRO,Orders,1,l1w,15456.0
CO,Cartagena,Manga,Orders,1,l1w,14149.0
MX,Guadalajara,La tijera,Orders,1,l1w,14451.0
MX,Saltillo,SAL_Centro,Orders,1,l1w,13992.0
PE,Lima,Santa Anita,Orders,1,l1w,13141.0
CO,Chia,Chia,Orders,1,l1w,13239.0
PE,Lima,Comas,Orders,1,l1w,12978.0
AR,La Plata,Plaza italia,Orders,1,l1w,12074.0
CO,Cartagena,Marbella - Crespo,Orders,1,l1w,11605.0
CO,Cucuta,Cúcuta All,Orders,1,l1w,15031.0
MX,Merida,MID_FRANCISCO DE MONTEJO,Orders,1,l1w,12491.0
CO,Santa Marta,Centro,Orders,1,l1w,12458.0
PE,Lima,Chorrillos,Orders,1,l1w,12078.0
AR,Buenos Aires,San Isidro - Victoria,Orders,1,l1w,11426.0
CO,Barranquilla,Villa Campestre,Orders,1,l1w,12373.0
CO,Ibague,Guabinal,Orders,1,l1w,13223.0
PE,Lima,San Juan de Miraflores,Orders,1,l1w,10640.0
BR,Grande São Paulo,Se/Ipiranga,Orders,1,l1w,9880.0
MX,Ciudad De Mexico,Aragón-Ecatepec,Orders,1,l1w,12424.0
MX,Hermosillo,Hmo_Centro,Orders,1,l1w,11472.0
CO,Cali,Zona unico oriente,Orders,1,l1w,10711.0
BR,Grande São Paulo,SP - SP - Santo Amaro/Jabaquara,Orders,1,l1w,9789.0
MX,Monterrey,Santa Catarina,Orders,1,l1w,10389.0
AR,La Plata,Malvinas los hornos,Orders,1,l1w,9689.0
MX,Reynosa,Reynosa_centro,Orders,1,l1w,9271.0
MX,Merida,MID_CENTRO,Orders,1,l1w,9978.0
MX,Merida,MID_CAUCEL PONIENTE,Orders,1,l1w,9674.0
PE,Trujillo,Centro Trujillo,Orders,1,l1w,10657.0
MX,Monterrey,Centro,Orders,1,l1w,10492.0
MX,Guadalajara,Tlaquepaque,Orders,1,l1w,9743.0
AR,Buenos Aires,Lomas de Zamora - Banfield,Orders,1,l1w,9440.0
CO,Armenia,Centro,Orders,1,l1w,9679.0
MX,Monterrey,MTY_Guadalupe,Orders,1,l1w,10587.0
CO,Monteria,Centro,Orders,1,l1w,10129.0
CO,Chia,Cajicá,Orders,1,l1w,9384.0
MX,Ciudad De Mexico,Interlomas,Orders,1,l1w,10333.0
MX,Hermosillo,Hmo_Poniente,Orders,1,l1w,8449.0
MX,Nogales,Nogales,Orders,1,l1w,8619.0
PE,Arequipa,Cercado Arequipa,Orders,1,l1w,9513.0
MX,Queretaro,QRO_EL_PUEBLITO,Orders,1,l1w,8859.0
MX,Ciudad De Mexico,Bosques,Orders,1,l1w,9414.0
CO,Pereira,Pinares Sur,Orders,1,l1w,9143.0
MX,Monterrey,Escobedo,Orders,1,l1w,9310.0
CL,Santiago De Chile,lo_barnechea,Orders,1,l1w,7797.0
CO,Monteria,Norte,Orders,1,l1w,8724.0
MX,Cancun,Cun Centro,Orders,1,l1w,7592.0
EC,Quito,Carolina,Orders,1,l1w,9440.0
AR,Buenos Aires,Ramos,Orders,1,l1w,7946.0
MX,Veracruz,VER_Centro,Orders,1,l1w,7916.0
MX,Merida,MID_AMERICAS TEMOZON,Orders,1,l1w,8648.0
AR,Buenos Aires,Liniers - Lugano,Orders,1,l1w,7439.0
CO,Bucaramanga,Cacique y Sur,Orders,1,l1w,6866.0
CO,Armenia,Armenia Sur,Orders,1,l1w,7567.0
CO,Villavicencio,Villavo sur,Orders,1,l1w,8149.0
CO,Bucaramanga,Norte,Orders,1,l1w,7078.0
MX,Colima,Col_Col,Orders,1,l1w,6668.0
MX,Uruapan,Uruapan,Orders,1,l1w,6813.0
MX,Morelia,MOR Las Américas,Orders,1,l1w,8047.0
AR,Rosario,Rosario (Centro),Orders,1,l1w,5137.0
MX,Monterrey,La Fe,Orders,1,l1w,7461.0
MX,Torreon,Tor_sur,Orders,1,l1w,6434.0
CO,Pereira,Pinares_Dosquebradas,Orders,1,l1w,7754.0
MX,Puerto Vallarta,Pvr_puertovallarta,Orders,1,l1w,6386.0
CO,Manizales,centro,Orders,1,l1w,8718.0
MX,Playa Del Carmen,PDC_1,Orders,1,l1w,6449.0
CL,Santiago De Chile,La Florida San Joaquin,Orders,1,l1w,6210.0
AR,Buenos Aires,Lanus,Orders,1,l1w,6447.0
CL,Santiago De Chile,macul,Orders,1,l1w,6473.0
CO,Rionegro,Rio Negro,Orders,1,l1w,6976.0
MX,Merida,MID_KANANSIN,Orders,1,l1w,6353.0
CO,Villavicencio,Villavo Norte,Orders,1,l1w,7260.0
BR,Grande São Paulo,SP - SBC - Baeta/Santo André,Orders,1,l1w,6007.0
AR,Buenos Aires,Caseros - Bonich,Orders,1,l1w,5825.0
MX,Ciudad De Mexico,Coacalco,Orders,1,l1w,7921.0
MX,Culiacan,Barrancos_Primavera,Orders,1,l1w,6603.0
CO,Tunja,Tunja,Orders,1,l1w,8446.0
MX,San Luis Potosi,SLP_Centro,Orders,1,l1w,6530.0
BR,Rio De Janeiro,Botafogo,Orders,1,l1w,6069.0
MX,Culiacan,Centro,Orders,1,l1w,6866.0
BR,Recife,PE - REC - Zona Sul,Orders,1,l1w,5663.0
MX,Saltillo,SAL_Norte,Orders,1,l1w,6461.0
PE,Arequipa,Paucarpata,Orders,1,l1w,6455.0
MX,Puebla,San_sebastian,Orders,1,l1w,5931.0
MX,Oaxaca,Oax_Centro,Orders,1,l1w,6880.0
BR,Fortaleza,ce_for_aldeota/coco,Orders,1,l1w,6147.0
CO,Santa Marta,Troncal,Orders,1,l1w,5974.0
